vtk_name,path_type,specimen,family,genus,species,vertebra_type,vertebra_num,n_cervical,n_thoracic,n_lumbar,Total Vert,normalized_position,status
dibamidae_dibamus_novaeguineae_uf-h-33488_009-t4.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,4,5,43,80,128,0.070312,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_010-t5.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,5,5,43,80,128,0.078125,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_013-t8.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,8,5,43,80,128,0.101562,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_015-t9.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,9,5,43,80,128,0.109375,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_017-t11.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,11,5,43,80,128,0.125,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_018-t12.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,12,5,43,80,128,0.132812,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_019-t13.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,13,5,43,80,128,0.140625,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_021-t15.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,15,5,43,80,128,0.15625,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_022-t16.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,16,5,43,80,128,0.164062,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_025-t20.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,20,5,43,80,128,0.1875,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_026-t21.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,21,5,43,80,128,0.195312,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_027-t22.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,22,5,43,80,128,0.203125,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_029-t24.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,24,5,43,80,128,0.21875,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_030-t25.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,25,5,43,80,128,0.226562,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_031-t26.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,26,5,43,80,128,0.234375,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_033-t28.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,28,5,43,80,128,0.25,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_035-t30.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,30,5,43,80,128,0.265625,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_036-t31.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,31,5,43,80,128,0.273438,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_037-t32.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,32,5,43,80,128,0.28125,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_038-t33.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,33,5,43,80,128,0.289062,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_039-t34.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,34,5,43,80,128,0.296875,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_040-t35.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,35,5,43,80,128,0.304688,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_041-t36.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,36,5,43,80,128,0.3125,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_044-t39.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,39,5,43,80,128,0.335938,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_047-t42.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,T,42,5,43,80,128,0.359375,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_050-l1.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,1,5,43,80,128,0.382812,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_051-l2.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,2,5,43,80,128,0.390625,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_052-l3.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,3,5,43,80,128,0.398438,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_054-l5.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,5,5,43,80,128,0.414062,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_055-l6.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,6,5,43,80,128,0.421875,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_056-l7.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,7,5,43,80,128,0.429688,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_058-l9.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,9,5,43,80,128,0.445312,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_059-l10.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,10,5,43,80,128,0.453125,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_060-l11.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,11,5,43,80,128,0.460938,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_061-l12.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,12,5,43,80,128,0.46875,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_063-l14.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,14,5,43,80,128,0.484375,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_064-l15.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,15,5,43,80,128,0.492188,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_065-l16.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,16,5,43,80,128,0.5,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_066-l17.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,17,5,43,80,128,0.507812,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_067-l18.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,18,5,43,80,128,0.515625,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_068-l19.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,19,5,43,80,128,0.523438,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_069-l20.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,20,5,43,80,128,0.53125,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_070-l21.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,21,5,43,80,128,0.539062,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_071-l22.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,22,5,43,80,128,0.546875,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_072-l23.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,23,5,43,80,128,0.554688,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_073-l24.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,24,5,43,80,128,0.5625,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_074-l25.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,25,5,43,80,128,0.570312,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_075-l26.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,26,5,43,80,128,0.578125,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_078-l29.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,29,5,43,80,128,0.601562,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_079-l30.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,30,5,43,80,128,0.609375,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_080-l31.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,31,5,43,80,128,0.617188,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_082-l33.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,33,5,43,80,128,0.632812,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_084-l35.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,35,5,43,80,128,0.648438,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_086-l37.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,37,5,43,80,128,0.664062,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_087-l38.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,38,5,43,80,128,0.671875,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_088-l39.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,39,5,43,80,128,0.679688,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_090-l41.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,41,5,43,80,128,0.695312,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_092-l43.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,43,5,43,80,128,0.710938,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_094-l45.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,45,5,43,80,128,0.726562,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_095-l46.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,46,5,43,80,128,0.734375,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_096-l47.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,47,5,43,80,128,0.742188,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_097-l48.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,48,5,43,80,128,0.75,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_098-l49.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,49,5,43,80,128,0.757812,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_099-l50.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,50,5,43,80,128,0.765625,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_101-l52.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,52,5,43,80,128,0.78125,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_104-l55.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,55,5,43,80,128,0.804688,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_105-l56.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,56,5,43,80,128,0.8125,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_107-l58.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,58,5,43,80,128,0.828125,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_108-l59.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,59,5,43,80,128,0.835938,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_109-l60.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,60,5,43,80,128,0.84375,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_110-l61.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,61,5,43,80,128,0.851562,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_112-l63.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,63,5,43,80,128,0.867188,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_114-l65.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,65,5,43,80,128,0.882812,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_115-l66.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,66,5,43,80,128,0.890625,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_116-l67.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,67,5,43,80,128,0.898438,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_117-l68.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,68,5,43,80,128,0.90625,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_118-l69.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,69,5,43,80,128,0.914062,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_119-l70.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,70,5,43,80,128,0.921875,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_120-l71.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,71,5,43,80,128,0.929688,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_121-l72.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,72,5,43,80,128,0.9375,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_124-l75.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,75,5,43,80,128,0.960938,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_125-l76.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,76,5,43,80,128,0.96875,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_126-l77.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,77,5,43,80,128,0.976562,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_127-l78.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,78,5,43,80,128,0.984375,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_128-l79.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,79,5,43,80,128,0.992188,OK
dibamidae_dibamus_novaeguineae_uf-h-33488_129-l80.vtk,list_mesh_paths,dibamidae_dibamus_novaeguineae_uf-h-33488,dibamidae,dibamus,novaeguineae,L,80,5,43,80,128,1.0,OK
eublepharidae_eublepharis_macularius_uf78934_01-c3.vtk,list_mesh_paths,eublepharidae_eublepharis_macularius_uf78934,eublepharidae,eublepharis,macularius,C,3,5,5,14,24,0.041667,OK
eublepharidae_eublepharis_macularius_uf78934_02-c4.vtk,list_mesh_paths,eublepharidae_eublepharis_macularius_uf78934,eublepharidae,eublepharis,macularius,C,4,5,5,14,24,0.083333,OK
eublepharidae_eublepharis_macularius_uf78934_05-c7.vtk,list_mesh_paths,eublepharidae_eublepharis_macularius_uf78934,eublepharidae,eublepharis,macularius,C,7,5,5,14,24,0.208333,OK
eublepharidae_eublepharis_macularius_uf78934_06-t1.vtk,list_mesh_paths,eublepharidae_eublepharis_macularius_uf78934,eublepharidae,eublepharis,macularius,T,1,5,5,14,24,0.25,OK
eublepharidae_eublepharis_macularius_uf78934_07-t2.vtk,list_mesh_paths,eublepharidae_eublepharis_macularius_uf78934,eublepharidae,eublepharis,macularius,T,2,5,5,14,24,0.291667,OK
eublepharidae_eublepharis_macularius_uf78934_08-t3.vtk,list_mesh_paths,eublepharidae_eublepharis_macularius_uf78934,eublepharidae,eublepharis,macularius,T,3,5,5,14,24,0.333333,OK
eublepharidae_eublepharis_macularius_uf78934_09-t4.vtk,list_mesh_paths,eublepharidae_eublepharis_macularius_uf78934,eublepharidae,eublepharis,macularius,T,4,5,5,14,24,0.375,OK
eublepharidae_eublepharis_macularius_uf78934_10-t5.vtk,list_mesh_paths,eublepharidae_eublepharis_macularius_uf78934,eublepharidae,eublepharis,macularius,T,5,5,5,14,24,0.416667,OK
eublepharidae_eublepharis_macularius_uf78934_11-l1.vtk,list_mesh_paths,eublepharidae_eublepharis_macularius_uf78934,eublepharidae,eublepharis,macularius,L,1,5,5,14,24,0.458333,OK
eublepharidae_eublepharis_macularius_uf78934_14-l4.vtk,list_mesh_paths,eublepharidae_eublepharis_macularius_uf78934,eublepharidae,eublepharis,macularius,L,4,5,5,14,24,0.583333,OK
eublepharidae_eublepharis_macularius_uf78934_15-l5.vtk,list_mesh_paths,eublepharidae_eublepharis_macularius_uf78934,eublepharidae,eublepharis,macularius,L,5,5,5,14,24,0.625,OK
eublepharidae_eublepharis_macularius_uf78934_18-l8.vtk,list_mesh_paths,eublepharidae_eublepharis_macularius_uf78934,eublepharidae,eublepharis,macularius,L,8,5,5,14,24,0.75,OK
eublepharidae_eublepharis_macularius_uf78934_19-l9.vtk,list_mesh_paths,eublepharidae_eublepharis_macularius_uf78934,eublepharidae,eublepharis,macularius,L,9,5,5,14,24,0.791667,OK
eublepharidae_eublepharis_macularius_uf78934_21-l11.vtk,list_mesh_paths,eublepharidae_eublepharis_macularius_uf78934,eublepharidae,eublepharis,macularius,L,11,5,5,14,24,0.875,OK
eublepharidae_eublepharis_macularius_uf78934_22-l12.vtk,list_mesh_paths,eublepharidae_eublepharis_macularius_uf78934,eublepharidae,eublepharis,macularius,L,12,5,5,14,24,0.916667,OK
eublepharidae_eublepharis_macularius_uf78934_23-l13.vtk,list_mesh_paths,eublepharidae_eublepharis_macularius_uf78934,eublepharidae,eublepharis,macularius,L,13,5,5,14,24,0.958333,OK
eublepharidae_eublepharis_macularius_uf78934_24-l14.vtk,list_mesh_paths,eublepharidae_eublepharis_macularius_uf78934,eublepharidae,eublepharis,macularius,L,14,5,5,14,24,1.0,OK
gekkonidae_gekko_gecko_uf-83669_02-c4.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,C,4,5,8,11,24,0.083333,OK
gekkonidae_gekko_gecko_uf-83669_03-c5.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,C,5,5,8,11,24,0.125,OK
gekkonidae_gekko_gecko_uf-83669_05-c7.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,C,7,5,8,11,24,0.208333,OK
gekkonidae_gekko_gecko_uf-83669_06-t1.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,T,1,5,8,11,24,0.25,OK
gekkonidae_gekko_gecko_uf-83669_07-t2.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,T,2,5,8,11,24,0.291667,OK
gekkonidae_gekko_gecko_uf-83669_09-t4.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,T,4,5,8,11,24,0.375,OK
gekkonidae_gekko_gecko_uf-83669_10-t5.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,T,5,5,8,11,24,0.416667,OK
gekkonidae_gekko_gecko_uf-83669_11-t6.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,T,6,5,8,11,24,0.458333,OK
gekkonidae_gekko_gecko_uf-83669_12-t7.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,T,7,5,8,11,24,0.5,OK
gekkonidae_gekko_gecko_uf-83669_13-t8.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,T,8,5,8,11,24,0.541667,OK
gekkonidae_gekko_gecko_uf-83669_14-l1.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,L,1,5,8,11,24,0.583333,OK
gekkonidae_gekko_gecko_uf-83669_15-l2.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,L,2,5,8,11,24,0.625,OK
gekkonidae_gekko_gecko_uf-83669_16-l3.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,L,3,5,8,11,24,0.666667,OK
gekkonidae_gekko_gecko_uf-83669_17-l4.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,L,4,5,8,11,24,0.708333,OK
gekkonidae_gekko_gecko_uf-83669_18-l5.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,L,5,5,8,11,24,0.75,OK
gekkonidae_gekko_gecko_uf-83669_19-l6.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,L,6,5,8,11,24,0.791667,OK
gekkonidae_gekko_gecko_uf-83669_20-l7.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,L,7,5,8,11,24,0.833333,OK
gekkonidae_gekko_gecko_uf-83669_21-l8.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,L,8,5,8,11,24,0.875,OK
gekkonidae_gekko_gecko_uf-83669_22-l9.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,L,9,5,8,11,24,0.916667,OK
gekkonidae_gekko_gecko_uf-83669_23-l10.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,L,10,5,8,11,24,0.958333,OK
gekkonidae_gekko_gecko_uf-83669_24-l11.vtk,list_mesh_paths,gekkonidae_gekko_gecko_uf-83669,gekkonidae,gekko,gecko,L,11,5,8,11,24,1.0,OK
gekkota_hoplodactylus_duvaucelii_cm51270_01-c3.vtk,list_mesh_paths,gekkota_hoplodactylus_duvaucelii_cm51270,gekkota,hoplodactylus,duvaucelii,C,3,5,7,12,24,0.041667,OK
gekkota_hoplodactylus_duvaucelii_cm51270_02-c4.vtk,list_mesh_paths,gekkota_hoplodactylus_duvaucelii_cm51270,gekkota,hoplodactylus,duvaucelii,C,4,5,7,12,24,0.083333,OK
gekkota_hoplodactylus_duvaucelii_cm51270_03-c5.vtk,list_mesh_paths,gekkota_hoplodactylus_duvaucelii_cm51270,gekkota,hoplodactylus,duvaucelii,C,5,5,7,12,24,0.125,OK
gekkota_hoplodactylus_duvaucelii_cm51270_04-c6.vtk,list_mesh_paths,gekkota_hoplodactylus_duvaucelii_cm51270,gekkota,hoplodactylus,duvaucelii,C,6,5,7,12,24,0.166667,OK
gekkota_hoplodactylus_duvaucelii_cm51270_07-t2.vtk,list_mesh_paths,gekkota_hoplodactylus_duvaucelii_cm51270,gekkota,hoplodactylus,duvaucelii,T,2,5,7,12,24,0.291667,OK
gekkota_hoplodactylus_duvaucelii_cm51270_08-t3.vtk,list_mesh_paths,gekkota_hoplodactylus_duvaucelii_cm51270,gekkota,hoplodactylus,duvaucelii,T,3,5,7,12,24,0.333333,OK
gekkota_hoplodactylus_duvaucelii_cm51270_09-t4.vtk,list_mesh_paths,gekkota_hoplodactylus_duvaucelii_cm51270,gekkota,hoplodactylus,duvaucelii,T,4,5,7,12,24,0.375,OK
gekkota_hoplodactylus_duvaucelii_cm51270_10-t5.vtk,list_mesh_paths,gekkota_hoplodactylus_duvaucelii_cm51270,gekkota,hoplodactylus,duvaucelii,T,5,5,7,12,24,0.416667,OK
gekkota_hoplodactylus_duvaucelii_cm51270_11-t6.vtk,list_mesh_paths,gekkota_hoplodactylus_duvaucelii_cm51270,gekkota,hoplodactylus,duvaucelii,T,6,5,7,12,24,0.458333,OK
